id_cliente	frequencia_compra_ano	ticket_medio_historico	tempo_relacionamento_meses	recencia_dias	nro_categorias_compradas	categoria_preferida	canal_aquisicao	usa_aplicativo	idade	regiao	assinante_newsletter	genero	dispositivo_acesso	valor_total_gasto
E000769	7	60.64	13	33	3	moda	organica	sim	36	Sudeste	nao	masculino	mobile	732.21
E000770	2	53	42	278	2	esporte	organica	nao	45	Sudeste	nao	feminino	mobile	329.87
E000771	3	68	15	117	3	alimentos_bebidas	organica	nao	18	Norte	nao	masculino	mobile	193.41
E000772	1	53.09	13	130	1	alimentos_bebidas	parceria	nao	54	Centro-Oeste	nao	feminino	desktop	50
E000773	8	106.43	3	90	1	eletronicos	organica	sim	66	Sudeste	nao	masculino	tablet	439.71
E000774	8	113.33	21	260	3	beleza	paga_google	sim	38	Nordeste	sim	masculino	mobile	1280.42
E000775	8	65.96	41	82	1	livros	paga_google	sim	35	Centro-Oeste	nao	masculino	mobile	1304.14
E000776	13	172.39	20	533	6	moda	paga_google	nao	50	Sudeste	sim	feminino	tablet	1955.64
E000777	20	163.19	14	33	6	alimentos_bebidas	indicacao	sim	52	Sudeste	nao	masculino	tablet	4431.06
E000778	7	127.13	25	82	4	beleza	organica	sim	38	Sudeste	sim	masculino	desktop	2656.48
E000779	11	116.11	30	33	3	moda	paga_facebook	sim	25	Sudeste	sim	masculino	mobile	5311.02
E000780	9	93.1	7	87	1	alimentos_bebidas	paga_google	sim	51	Centro-Oeste	sim	masculino	desktop	509.49
E000781	3	91.44	28	266	2	beleza	email_marketing	sim	40	Sudeste	nao	masculino	desktop	648.39
E000782	4	271.58	12	237	2	eletronicos	paga_google	nao	26	Centro-Oeste	nao	masculino	mobile	1072.6
E000783	2	85.1	32	287	2	livros	paga_facebook	sim	36	Sul	sim	feminino	mobile	278.89
E000784	6	84.72	23	131	1	eletronicos	indicacao	sim	51	Centro-Oeste	nao	masculino	mobile	1635.99
E000785	9	50.33	43	472	1	moda	organica	nao	28	Nordeste	nao	feminino	desktop	955.59
E000786	5	69.77	4	109	2	alimentos_bebidas	organica	nao	31	Nordeste	sim	feminino	mobile	125.38
E000787	8	97.77	14	117	5	moda	organica	sim	58	Sudeste	sim	feminino	tablet	1510.26
E000788	15	109.81	76	56	1	esporte	organica	sim	41	Sudeste	sim	masculino	desktop	18322.38
E000789	18	211.75	37	162	4	moda	email_marketing	sim	52	Nordeste	nao	masculino	desktop	14163.75
E000790	3	44.16	13	341	2	beleza	organica	sim	50	Sudeste	sim	masculino	mobile	110.91
E000791	6	184.5	31	73	4	esporte	organica	sim	42	Sudeste	nao	feminino	tablet	4747.22
E000792	2	112.64	11	65	2	infantil	indicacao	nao	27	Sul	nao	masculino	tablet	233.55
E000793	1	68.75	21	516	1	eletronicos	paga_facebook	nao	34	Norte	nao	masculino	mobile	64.57
E000794	1	27.25	7	210	1	livros	indicacao	nao	35	Nordeste	nao	masculino	desktop	50
E000795	6	166.7	19	141	4	casa_decoracao	organica	nao	35	Nordeste	sim	feminino	desktop	2178.19
E000796	4	55.68	44	287	3	esporte	indicacao	nao	38	Nordeste	nao	masculino	desktop	579.15
E000797	21	193.01	30	34	2	beleza	organica	sim	41	Sudeste	nao	feminino	mobile	11592.75
E000798	21	214.72	26	481	6	eletronicos	parceria	sim	42	Sudeste	sim	masculino	mobile	8853.08
E000799	4	72.87	19	190	3	beleza	indicacao	sim	46	Sudeste	sim	feminino	desktop	532.28
E000800	9	98.4	39	56	4	casa_decoracao	organica	sim	48	Centro-Oeste	nao	masculino	mobile	4483.72
E000801	6	76.92	15	91	3	infantil	organica	sim	30	Sudeste	sim	masculino	mobile	900.08
E000802	2	99.47	36	598	2	moda	parceria	sim	36	Sudeste	nao	masculino	desktop	387.57
E000803	5	87.53	42	97	5	moda	paga_facebook	nao	48	Sudeste	sim	masculino	desktop	1935
E000804	3	70	95	253	1	esporte	paga_google	nao	37	Sudeste	sim	feminino	tablet	1722.55
E000805	14	128.94	17	65	10	moda	organica	sim	39	Sudeste	nao	feminino	mobile	4005.96
E000806	17	92.03	32	105	1	alimentos_bebidas	organica	sim	44	Sul	sim	feminino	desktop	5037.89
E000807	16	168.46	66	172	2	moda	paga_google	sim	26	Sudeste	sim	feminino	mobile	21837.6
E000808	5	97.23	8	97	1	moda	paga_facebook	sim	36	Sudeste	sim	masculino	mobile	465.39
E000809	4	58.68	18	202	1	alimentos_bebidas	paga_facebook	sim	43	Sudeste	sim	masculino	desktop	289.58
E000810	8	314.3	9	34	2	eletronicos	organica	sim	42	Sudeste	sim	feminino	mobile	4052.9
E000811	3	49.12	21	285	2	livros	organica	nao	47	Nordeste	nao	masculino	desktop	111.53
E000812	1	108.2	45	601	1	alimentos_bebidas	email_marketing	sim	37	Sudeste	nao	feminino	mobile	183.68
E000813	6	74.39	26	114	1	beleza	paga_google	sim	56	Sudeste	nao	feminino	tablet	1214.01
E000814	1	87.33	62	211	1	casa_decoracao	paga_google	nao	39	Sudeste	sim	masculino	desktop	528
E000815	14	111.12	28	126	1	alimentos_bebidas	paga_facebook	sim	24	Centro-Oeste	nao	feminino	mobile	2999.23
E000816	3	99.46	40	216	3	eletronicos	parceria	sim	45	Sudeste	nao	masculino	desktop	1362.83
E000817	19	264	18	56	1	esporte	paga_facebook	sim	19	Sudeste	sim	feminino	desktop	12439.49
E000818	9	135.75	17	101	3	eletronicos	parceria	sim	40	Sudeste	nao	masculino	tablet	3132.8
E000819	12	88.85	26	160	2	moda	paga_facebook	sim	43	Norte	sim	masculino	tablet	2727.5
E000820	13	190.45	6	143	3	casa_decoracao	organica	sim	32	Sudeste	sim	feminino	desktop	2415.68
E000821	7	132.3	35	101	2	moda	paga_google	sim	40	Nordeste	nao	masculino	tablet	3106.91
E000822	8	60.18	58	242	1	alimentos_bebidas	indicacao	sim	18	Sul	nao	feminino	mobile	2016.38
E000823	5	92.58	22	229	1	esporte	paga_google	nao	37	Sudeste	sim	masculino	mobile	816.21
E000824	2	86.82	14	302	2	moda	organica	nao	40	Sul	nao	feminino	mobile	102.24
E000825	3	135.86	7	117	2	moda	organica	sim	48	Sudeste	nao	feminino	desktop	371.17
E000826	9	145.23	14	153	3	moda	email_marketing	sim	18	Sudeste	nao	feminino	desktop	1867.33
E000827	3	86.3	22	224	3	moda	organica	sim	63	Centro-Oeste	nao	feminino	tablet	432.62
E000828	4	82.26	38	208	3	alimentos_bebidas	paga_google	nao	49	Sudeste	nao	feminino	tablet	791.17
E000829	4	33.99	41	283	2	alimentos_bebidas	organica	nao	41	Sudeste	sim	masculino	mobile	330.77
E000830	2	204.65	9	149	2	casa_decoracao	organica	sim	32	Centro-Oeste	sim	feminino	mobile	669.22
E000831	5	94.37	27	217	5	alimentos_bebidas	organica	nao	47	Sudeste	sim	feminino	desktop	833.78
E000832	6	171.04	55	212	2	moda	organica	nao	28	Sudeste	sim	feminino	desktop	5219.96
E000833	8	193.77	20	109	1	casa_decoracao	parceria	sim	50	Centro-Oeste	nao	feminino	tablet	3511.28
E000834	2	75.89	37	109	1	eletronicos	organica	sim	38	Sudeste	nao	masculino	desktop	872.69
E000835	7	78.49	71	516	2	alimentos_bebidas	organica	sim	41	Norte	nao	masculino	tablet	1155.8
E000836	5	107.91	6	98	1	infantil	organica	nao	41	Sudeste	sim	feminino	mobile	219.63
E000837	3	68.03	42	101	1	alimentos_bebidas	parceria	sim	47	Sudeste	nao	masculino	mobile	737.52
E000838	3	74.14	21	34	2	alimentos_bebidas	paga_google	nao	68	Sudeste	nao	feminino	desktop	330.89
E000839	7	65.95	25	305	4	esporte	paga_google	sim	49	Sul	sim	feminino	desktop	1006.01
E000840	2	70.92	12	197	2	livros	organica	nao	37	Nordeste	sim	masculino	tablet	88.86
E000841	2	108.51	22	114	2	moda	paga_facebook	nao	21	Sudeste	nao	masculino	mobile	461.32
E000842	18	84.73	16	126	6	alimentos_bebidas	organica	sim	21	Sudeste	nao	masculino	mobile	2242.87
E000843	12	110.8	11	34	4	moda	organica	sim	32	Sudeste	nao	masculino	mobile	1617.61
E000844	14	41.87	6	87	3	alimentos_bebidas	paga_google	sim	34	Sudeste	sim	masculino	desktop	366.51
E000845	1	64.54	37	342	1	moda	indicacao	sim	35	Sudeste	sim	masculino	tablet	163.61
E000846	7	58.98	50	251	1	infantil	paga_google	nao	36	Norte	nao	feminino	mobile	1105.54
E000847	5	58.15	3	90	3	moda	indicacao	nao	32	Sudeste	nao	feminino	mobile	63.48
E000848	8	159.62	20	15	2	casa_decoracao	organica	sim	19	Centro-Oeste	nao	feminino	mobile	3057.79
E000849	6	51.72	16	117	6	moda	paga_google	nao	36	Centro-Oeste	nao	feminino	mobile	421.28
E000850	3	195.82	34	197	3	casa_decoracao	parceria	nao	48	Centro-Oeste	nao	feminino	desktop	1470.65
E000851	7	222.95	32	214	2	casa_decoracao	indicacao	nao	34	Centro-Oeste	nao	feminino	mobile	3704.05
E000852	6	115.22	12	131	3	eletronicos	paga_facebook	sim	47	Nordeste	sim	masculino	desktop	1019.51
E000853	8	185.47	6	166	8	esporte	paga_facebook	sim	59	Sudeste	nao	masculino	desktop	920.67
E000854	12	188.77	35	98	4	casa_decoracao	paga_google	sim	26	Nordeste	nao	feminino	mobile	9200.57
E000855	5	52.9	12	231	1	moda	organica	sim	58	Sul	nao	feminino	tablet	243.15
E000856	1	115.46	34	693	1	eletronicos	indicacao	nao	65	Sudeste	nao	masculino	tablet	266.51
E000857	6	85.19	19	65	2	beleza	email_marketing	nao	36	Sudeste	nao	masculino	mobile	980.47
E000858	1	82.97	12	149	1	eletronicos	email_marketing	nao	38	Nordeste	nao	masculino	tablet	97.57
E000859	10	256.22	28	141	2	eletronicos	paga_google	sim	24	Sudeste	sim	feminino	mobile	9873.75
E000860	3	110.78	103	17	3	esporte	paga_google	sim	54	Centro-Oeste	sim	feminino	tablet	3851.34
E000861	20	144.54	21	65	5	alimentos_bebidas	indicacao	sim	54	Nordeste	nao	masculino	tablet	4956.75
E000862	3	46.83	38	143	3	alimentos_bebidas	paga_facebook	nao	55	Sudeste	sim	feminino	tablet	446.01
E000863	11	108.18	33	683	5	moda	indicacao	sim	39	Sudeste	nao	masculino	desktop	2095.35
E000864	1	114.46	28	149	1	beleza	indicacao	sim	54	Sudeste	nao	masculino	tablet	266.67
E000865	3	65.19	26	227	2	livros	organica	nao	27	Sudeste	nao	masculino	desktop	221.19
E000866	2	71.75	40	236	2	esporte	paga_google	nao	46	Nordeste	nao	masculino	mobile	406.78
E000867	3	55.16	35	109	2	livros	organica	sim	21	Sudeste	nao	masculino	mobile	461.47
E000868	4	90.19	27	56	4	eletronicos	parceria	nao	41	Sudeste	sim	feminino	mobile	1440.69
E000869	7	70.83	17	91	4	livros	paga_google	nao	27	Sudeste	sim	masculino	mobile	639.05
E000870	5	60.31	36	570	2	livros	organica	nao	32	Sudeste	nao	feminino	mobile	285.71
E000871	5	64.07	32	481	5	infantil	organica	nao	41	Sudeste	sim	masculino	mobile	479.51
E000872	6	102.66	26	162	5	infantil	organica	sim	46	Nordeste	nao	masculino	desktop	1438.56
E000873	4	68.02	14	244	2	moda	organica	nao	36	Sudeste	nao	feminino	mobile	292.56
E000874	12	173.63	19	489	2	esporte	paga_google	sim	62	Sudeste	sim	feminino	desktop	2504.22
E000875	5	101.4	56	87	1	moda	parceria	sim	63	Sul	sim	masculino	tablet	3312.51
E000876	7	73.42	12	226	1	beleza	email_marketing	sim	54	Sul	nao	feminino	desktop	515.15
E000877	3	43.13	33	377	2	infantil	organica	nao	25	Sudeste	nao	feminino	mobile	185.53
E000878	3	73.65	28	274	3	moda	organica	sim	31	Sudeste	nao	masculino	mobile	439.09
E000879	13	81.5	26	46	1	alimentos_bebidas	paga_facebook	nao	30	Sul	sim	feminino	mobile	2175.23
E000880	6	125.93	22	149	6	casa_decoracao	email_marketing	nao	44	Nordeste	nao	feminino	tablet	1310.85
E000881	5	180.4	21	206	1	moda	indicacao	sim	21	Sudeste	sim	feminino	mobile	1777.86
E000882	1	136.44	19	253	1	moda	paga_google	sim	20	Nordeste	nao	masculino	mobile	195.19
E000883	5	178.46	14	114	1	esporte	organica	sim	40	Sudeste	nao	feminino	mobile	1212.25
E000884	7	252	11	153	1	casa_decoracao	organica	nao	46	Sudeste	sim	masculino	mobile	2212.2
E000885	7	200.45	27	101	2	beleza	paga_google	nao	54	Sul	nao	feminino	tablet	3525.43
E000886	6	126.79	71	194	2	eletronicos	paga_google	sim	35	Sudeste	nao	masculino	desktop	7094.15
E000887	11	78.99	23	17	4	alimentos_bebidas	parceria	sim	40	Sudeste	sim	masculino	desktop	2445.42
E000888	6	92.63	32	181	2	moda	paga_google	nao	41	Sudeste	sim	feminino	desktop	1777.15
E000889	3	107.23	39	73	1	esporte	indicacao	nao	25	Sudeste	sim	feminino	tablet	1408.15
E000890	4	115.1	15	181	4	moda	organica	nao	34	Sul	nao	feminino	desktop	552.19
E000891	21	221.73	12	226	3	moda	organica	sim	18	Sudeste	nao	masculino	mobile	4853.58
E000892	23	148.43	22	400	2	esporte	parceria	sim	28	Sul	sim	masculino	mobile	4821.18
E000893	13	136.24	42	102	3	eletronicos	paga_facebook	nao	46	Sul	sim	feminino	desktop	9335.13
E000894	5	53.7	32	162	5	moda	indicacao	nao	38	Sul	nao	feminino	mobile	635.37
E000895	6	183.23	14	188	2	eletronicos	organica	nao	44	Sul	nao	masculino	desktop	1781.28
E000896	4	171.47	15	439	1	casa_decoracao	indicacao	sim	50	Nordeste	nao	feminino	desktop	458.1
E000897	5	30.91	31	34	3	livros	organica	sim	51	Centro-Oeste	nao	feminino	desktop	330.67
E000898	11	103.92	20	451	4	beleza	parceria	sim	18	Sudeste	sim	masculino	mobile	1286.96
E000899	7	168.75	46	219	4	eletronicos	organica	sim	22	Sudeste	sim	feminino	mobile	7332.91
E000900	5	139.03	27	236	1	beleza	paga_google	nao	45	Sudeste	nao	feminino	desktop	1089.55
E000901	4	92.43	36	698	1	esporte	indicacao	sim	34	Sudeste	nao	masculino	desktop	685.67
E000902	4	105.64	18	105	2	moda	paga_google	sim	57	Sul	sim	feminino	tablet	918.68
E000903	3	88.89	42	106	2	eletronicos	organica	nao	55	Sudeste	nao	masculino	tablet	1326.76
E000904	5	67.4	21	82	2	alimentos_bebidas	paga_google	sim	18	Sudeste	sim	masculino	mobile	745.22
E000905	11	363.46	52	143	3	eletronicos	organica	sim	39	Nordeste	sim	masculino	desktop	26188.81
E000906	4	117.67	11	204	1	esporte	indicacao	nao	40	Sul	sim	feminino	mobile	503.57
E000907	12	86.04	32	255	4	alimentos_bebidas	paga_google	sim	36	Nordeste	nao	masculino	mobile	1742.54
E000908	13	208.87	31	91	2	casa_decoracao	paga_facebook	nao	18	Sudeste	sim	feminino	mobile	10624.57
E000909	3	50.15	70	150	1	esporte	paga_facebook	nao	20	Sudeste	sim	feminino	mobile	1059.1
E000910	3	70.73	19	117	2	beleza	organica	nao	53	Nordeste	nao	masculino	tablet	307.33
E000911	1	34.2	13	253	1	livros	organica	nao	28	Nordeste	nao	feminino	mobile	50
E000912	7	41.65	34	573	1	alimentos_bebidas	organica	sim	27	Sudeste	sim	masculino	mobile	482.65
E000913	8	36	17	388	1	alimentos_bebidas	paga_google	sim	43	Sudeste	nao	feminino	mobile	239.82
E000914	8	158.25	16	34	2	moda	paga_google	nao	35	Sudeste	nao	masculino	mobile	2265.08
E000915	7	66.64	18	389	1	alimentos_bebidas	indicacao	nao	52	Sudeste	nao	feminino	desktop	342.65
E000916	3	48.72	8	206	2	alimentos_bebidas	organica	nao	45	Sudeste	nao	feminino	desktop	70.5
E000917	6	133.28	25	34	3	moda	organica	sim	40	Sudeste	sim	feminino	mobile	2813.18
E000918	5	156.89	71	426	2	moda	parceria	nao	50	Sudeste	nao	feminino	tablet	2553.48
E000919	4	145.99	9	106	4	eletronicos	indicacao	sim	36	Sudeste	nao	masculino	mobile	856.07
E000920	3	47.19	29	467	1	moda	organica	sim	44	Sul	sim	masculino	desktop	195.7
E000921	11	197.41	12	172	2	esporte	paga_facebook	sim	33	Centro-Oeste	sim	masculino	mobile	2652.38
E000922	4	90.67	38	155	1	moda	parceria	nao	45	Sudeste	sim	feminino	tablet	1403.63
E000923	1	99.7	35	162	1	infantil	email_marketing	nao	47	Norte	sim	masculino	tablet	279.14
E000924	4	76.58	22	117	4	casa_decoracao	email_marketing	nao	47	Sudeste	nao	masculino	tablet	741.47
E000925	3	151.36	14	196	3	beleza	organica	sim	30	Sul	sim	masculino	mobile	611.61
E000926	6	162.53	17	215	1	moda	indicacao	sim	36	Centro-Oeste	nao	masculino	desktop	1040.13
E000927	1	76	13	118	1	moda	paga_google	sim	39	Sul	nao	masculino	desktop	85.99
E000928	4	48.94	18	504	1	moda	organica	nao	28	Sudeste	nao	masculino	mobile	146.47
E000929	3	88.35	29	177	3	alimentos_bebidas	indicacao	sim	38	Sudeste	nao	masculino	mobile	547.67
E000930	6	69.62	32	276	2	casa_decoracao	organica	sim	66	Centro-Oeste	nao	feminino	desktop	1114.65
E000931	5	89.42	12	114	3	casa_decoracao	indicacao	nao	39	Centro-Oeste	sim	feminino	mobile	625.22
E000932	14	104.63	9	235	1	moda	indicacao	sim	32	Sudeste	nao	feminino	desktop	1124.25
E000933	12	90.34	95	192	4	infantil	paga_google	nao	40	Sudeste	sim	feminino	desktop	8134.01
E000934	14	201.63	41	204	4	esporte	paga_facebook	sim	45	Sudeste	sim	masculino	mobile	13825.48
E000935	8	258.24	23	602	7	eletronicos	indicacao	sim	40	Centro-Oeste	nao	feminino	desktop	2671.02
E000936	15	299.74	13	74	1	eletronicos	parceria	sim	38	Centro-Oeste	sim	feminino	mobile	8653.15
E000937	4	67.94	30	126	2	livros	email_marketing	sim	18	Sul	sim	masculino	mobile	559.62
E000938	5	51.89	14	74	5	esporte	indicacao	nao	42	Sul	nao	masculino	desktop	374.4
E000939	7	131.31	4	120	3	beleza	organica	sim	48	Sudeste	sim	feminino	desktop	377.13
E000940	4	144.26	27	160	4	moda	paga_facebook	nao	47	Nordeste	nao	feminino	tablet	1167.82
E000941	10	80.16	15	442	1	moda	organica	nao	46	Nordeste	sim	feminino	desktop	504.09
E000942	10	53.65	8	17	1	beleza	paga_google	sim	44	Sudeste	sim	feminino	desktop	536.38
E000943	2	94.65	8	82	2	livros	paga_google	nao	35	Sul	nao	feminino	mobile	68
E000944	10	136.7	37	74	3	infantil	paga_facebook	nao	67	Centro-Oeste	nao	feminino	desktop	4291.96
E000945	17	251.25	21	65	4	eletronicos	organica	sim	26	Nordeste	sim	feminino	mobile	15004.6
E000946	2	103.32	18	172	2	casa_decoracao	parceria	nao	51	Sudeste	nao	masculino	desktop	436.15
E000947	4	43.6	42	201	3	livros	organica	nao	39	Sul	nao	masculino	mobile	366.33
E000948	2	57.97	43	118	1	esporte	paga_facebook	sim	31	Nordeste	nao	feminino	mobile	530.09
E000949	8	148.67	31	170	4	beleza	organica	sim	55	Norte	sim	masculino	tablet	3406.21
E000950	6	121.63	37	110	2	moda	organica	sim	39	Sudeste	sim	feminino	mobile	2931.1
E000951	2	52.71	28	446	2	moda	paga_google	nao	38	Sudeste	sim	feminino	desktop	165.09
E000952	2	84.88	25	88	1	moda	paga_facebook	nao	35	Sudeste	nao	feminino	desktop	361.12
E000953	2	57.79	14	75	2	infantil	organica	nao	30	Norte	nao	feminino	mobile	102.22
E000954	4	171.62	18	233	1	eletronicos	paga_facebook	nao	44	Centro-Oeste	sim	masculino	desktop	1184.74
E000955	4	66.29	27	98	1	infantil	parceria	sim	55	Sul	sim	masculino	tablet	731.59
E000956	8	69.92	7	150	2	alimentos_bebidas	paga_facebook	sim	60	Sul	sim	masculino	desktop	344.29
E000957	7	140.22	26	172	4	eletronicos	paga_google	sim	18	Sudeste	nao	feminino	mobile	3769.87
E000958	10	142.01	18	220	4	livros	paga_google	nao	31	Sudeste	sim	feminino	mobile	1499.09
E000959	7	121.43	6	110	4	esporte	organica	sim	40	Centro-Oeste	nao	masculino	mobile	668.33
E000960	2	135.65	10	284	2	casa_decoracao	email_marketing	nao	18	Sudeste	nao	feminino	mobile	210.23
E000961	8	137.62	47	710	2	eletronicos	paga_google	sim	24	Nordeste	nao	masculino	mobile	2822.23
E000962	4	134.24	30	114	1	casa_decoracao	paga_google	nao	35	Sul	nao	masculino	desktop	1511.6
E000963	9	76.53	24	376	2	infantil	paga_google	nao	23	Sul	sim	feminino	mobile	730.07
E000964	7	82.34	14	194	1	moda	paga_facebook	sim	31	Nordeste	nao	feminino	tablet	609.71
E000965	5	212.56	61	726	5	esporte	email_marketing	sim	25	Sudeste	nao	masculino	mobile	4074.47
E000966	5	183.68	28	135	5	casa_decoracao	paga_google	sim	31	Sudeste	nao	masculino	desktop	3269.11
E000967	9	153.94	39	174	2	moda	organica	sim	28	Centro-Oeste	sim	masculino	mobile	4663
E000968	6	159.7	26	131	1	eletronicos	organica	nao	36	Sudeste	nao	masculino	tablet	2873.49
E000969	5	112.37	13	306	1	eletronicos	paga_facebook	sim	25	Nordeste	nao	masculino	desktop	572.03
E000970	3	62.19	37	237	2	beleza	organica	sim	39	Nordeste	sim	feminino	desktop	504.03
E000971	6	58.49	18	234	1	infantil	indicacao	sim	27	Sul	nao	feminino	mobile	526.09
E000972	5	97.23	15	257	2	beleza	paga_facebook	sim	45	Sudeste	sim	masculino	desktop	616.22
E000973	2	59.12	43	224	2	livros	paga_google	nao	46	Sul	sim	feminino	mobile	250.87
E000974	4	111.64	40	98	2	esporte	email_marketing	sim	31	Sudeste	nao	feminino	mobile	2127.22
E000975	6	118.07	41	233	3	eletronicos	organica	sim	45	Sudeste	nao	masculino	desktop	3069.55
E000976	18	140.84	27	91	3	moda	paga_facebook	sim	20	Sul	sim	masculino	mobile	7531.43
E000977	7	191.7	8	181	5	eletronicos	paga_google	sim	18	Sul	sim	masculino	mobile	1424.9
E000978	7	71.68	26	160	2	infantil	organica	nao	43	Nordeste	nao	feminino	tablet	907.76
E000979	5	43.53	6	180	3	infantil	paga_google	sim	27	Sul	nao	feminino	mobile	87.92
E000980	6	48.54	11	91	1	livros	organica	nao	45	Centro-Oeste	nao	feminino	desktop	179.18
E000981	6	130.74	13	46	1	infantil	organica	sim	47	Sul	sim	masculino	desktop	1131.11
E000982	2	57.07	43	192	2	alimentos_bebidas	paga_google	nao	41	Sul	nao	feminino	desktop	284.91
E000983	5	208.58	8	206	5	eletronicos	email_marketing	sim	50	Sul	nao	feminino	mobile	836.88
E000984	8	103.86	16	192	2	infantil	paga_google	sim	45	Sudeste	nao	feminino	desktop	1346.48
E000985	9	51.52	22	131	3	infantil	paga_google	sim	41	Nordeste	nao	masculino	desktop	831.76
E000986	4	52.27	17	462	4	moda	paga_google	nao	34	Sul	nao	masculino	desktop	113.48
E000987	7	184.13	46	82	2	beleza	paga_facebook	sim	45	Sul	sim	masculino	desktop	7990.08
E000988	2	120.71	11	150	2	infantil	organica	nao	44	Sul	sim	feminino	tablet	221.96
E000989	2	175.03	18	271	1	esporte	organica	nao	26	Nordeste	nao	masculino	mobile	355.42
E000990	6	153.83	18	445	2	eletronicos	organica	nao	33	Sudeste	sim	feminino	mobile	944.73
E000991	6	179.88	76	220	2	alimentos_bebidas	organica	nao	58	Nordeste	sim	feminino	tablet	4577.49
E000992	7	141.86	26	277	2	moda	paga_facebook	nao	37	Sudeste	sim	feminino	tablet	2186.43
E000993	4	106.64	13	56	1	esporte	paga_facebook	nao	28	Centro-Oeste	nao	feminino	mobile	492.12
E000994	7	296.24	20	98	1	casa_decoracao	paga_google	sim	24	Centro-Oeste	sim	feminino	mobile	5825
E000995	2	95.69	10	239	2	casa_decoracao	indicacao	nao	24	Sudeste	sim	feminino	mobile	264.61
E000996	2	66.54	11	276	1	casa_decoracao	organica	sim	30	Sudeste	nao	masculino	mobile	152.43
E000997	9	93.53	19	121	1	eletronicos	organica	nao	31	Nordeste	sim	masculino	mobile	1509.4
E000998	5	73.36	40	595	2	esporte	paga_google	sim	18	Nordeste	sim	masculino	mobile	963.64
E000999	5	66.14	8	126	3	infantil	organica	sim	36	Sudeste	nao	feminino	mobile	235.57
E001000	17	120.33	25	34	3	moda	organica	nao	18	Sudeste	nao	feminino	mobile	5467.08
E001001	14	126.71	32	91	2	beleza	paga_google	sim	43	Nordeste	sim	masculino	desktop	5889.23
E001002	5	69.23	22	228	1	infantil	email_marketing	nao	51	Norte	sim	masculino	desktop	529.84
E001003	1	52.45	24	300	1	esporte	paga_google	nao	44	Sudeste	sim	feminino	desktop	97.55
E001004	4	101.11	30	216	1	eletronicos	organica	nao	45	Sul	nao	masculino	tablet	1117.68
E001005	7	81.95	14	57	2	beleza	paga_facebook	nao	26	Nordeste	nao	masculino	mobile	627.83
E001006	2	78.63	10	75	2	esporte	organica	sim	43	Sudeste	nao	masculino	desktop	211.95
